id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
345,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,3933.0005,3934.2005,3925.0005,3933.0005
348,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,3934.2005,3935.4004999999997,3925.0005,3933.0005
344,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,3935.001,3945.001,3920.0005,3935.001
347,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,3935.001,3945.001,3920.0005,3935.001
350,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,3935.001,3945.001,3920.0005,3935.001
351,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,3935.4004999999997,3936.6004999999996,3925.0005,3933.0005
345,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,3945.0012500000003,3955.0012500000003,3925.0005,3945.0012500000003
348,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,3945.0012500000003,3955.0012500000003,3925.0005,3945.0012500000003
351,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,3945.0012500000003,3955.0012500000003,3925.0005,3945.0012500000003
352,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4010.0005,4015.0005,4000.0,4010.0005
355,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,3,28,7,2,None,5.0,4010.0005,4015.0005,4000.0,4010.0005
358,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,6,29,10,3,None,5.0,4010.0005,4015.0005,4000.0,4010.0005
353,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,1,27,5,1,None,5.0,4015.0005,4020.0005,4000.0,4010.0005
356,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,4,28,8,2,None,5.0,4015.0005,4020.0005,4000.0,4010.0005
359,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,7,29,11,3,None,5.0,4015.0005,4020.0005,4000.0,4010.0005
354,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,2,27,6,1,None,5.0,4020.0005,4025.0005,4000.0,4010.0005
357,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,5,28,9,2,None,5.0,4020.0005,4025.0005,4000.0,4010.0005
360,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,8,29,12,3,None,5.0,4020.0005,4025.0005,4000.0,4010.0005
352,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4021.0005,4022.2005,4015.0005,4021.0005
355,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4022.2005,4023.4004999999997,4015.0005,4021.0005
358,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4023.4004999999997,4024.6004999999996,4015.0005,4021.0005
352,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4025.00075,4035.00075,4015.0005,4025.00075
355,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4025.00075,4035.00075,4015.0005,4025.00075
358,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4025.00075,4035.00075,4015.0005,4025.00075
353,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4027.0005,4028.2005,4020.0005,4027.0005
356,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4028.2005,4029.4004999999997,4020.0005,4027.0005
359,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4029.4004999999997,4030.6004999999996,4020.0005,4027.0005
354,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4033.0005,4034.2005,4025.0005,4033.0005
357,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4034.2005,4035.4004999999997,4025.0005,4033.0005
353,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4035.001,4045.001,4020.0005,4035.001
356,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4035.001,4045.001,4020.0005,4035.001
359,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4035.001,4045.001,4020.0005,4035.001
360,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4035.4004999999997,4036.6004999999996,4025.0005,4033.0005
354,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4045.0012500000003,4055.0012500000003,4025.0005,4045.0012500000003
357,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4045.0012500000003,4055.0012500000003,4025.0005,4045.0012500000003
360,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4045.0012500000003,4055.0012500000003,4025.0005,4045.0012500000003
361,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4110.0005,4115.0005,4100.0,4110.0005
364,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,3,28,7,2,None,5.0,4110.0005,4115.0005,4100.0,4110.0005
367,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,6,29,10,3,None,5.0,4110.0005,4115.0005,4100.0,4110.0005
362,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,1,27,5,1,None,5.0,4115.0005,4120.0005,4100.0,4110.0005
365,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,4,28,8,2,None,5.0,4115.0005,4120.0005,4100.0,4110.0005
368,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,7,29,11,3,None,5.0,4115.0005,4120.0005,4100.0,4110.0005
363,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,2,27,6,1,None,5.0,4120.0005,4125.0005,4100.0,4110.0005
366,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,5,28,9,2,None,5.0,4120.0005,4125.0005,4100.0,4110.0005
369,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,8,29,12,3,None,5.0,4120.0005,4125.0005,4100.0,4110.0005
361,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4121.0005,4122.2005,4115.0005,4121.0005
364,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4122.2005,4123.4005,4115.0005,4121.0005
367,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4123.4005,4124.6005,4115.0005,4121.0005
361,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4125.00075,4135.00075,4115.0005,4125.00075
364,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4125.00075,4135.00075,4115.0005,4125.00075
367,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4125.00075,4135.00075,4115.0005,4125.00075
362,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4127.0005,4128.2005,4120.0005,4127.0005
365,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4128.2005,4129.4005,4120.0005,4127.0005
368,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4129.4005,4130.6005,4120.0005,4127.0005
363,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4133.0005,4134.2005,4125.0005,4133.0005
366,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4134.2005,4135.4005,4125.0005,4133.0005
362,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4135.001,4145.001,4120.0005,4135.001
365,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4135.001,4145.001,4120.0005,4135.001
368,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4135.001,4145.001,4120.0005,4135.001
369,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4135.4005,4136.6005,4125.0005,4133.0005
363,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4145.00125,4155.00125,4125.0005,4145.00125
366,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4145.00125,4155.00125,4125.0005,4145.00125
369,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4145.00125,4155.00125,4125.0005,4145.00125
370,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4210.0005,4215.0005,4200.0,4210.0005
373,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,3,28,7,2,None,5.0,4210.0005,4215.0005,4200.0,4210.0005
376,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,6,29,10,3,None,5.0,4210.0005,4215.0005,4200.0,4210.0005
371,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,1,27,5,1,None,5.0,4215.0005,4220.0005,4200.0,4210.0005
374,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,4,28,8,2,None,5.0,4215.0005,4220.0005,4200.0,4210.0005
377,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,7,29,11,3,None,5.0,4215.0005,4220.0005,4200.0,4210.0005
372,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,2,27,6,1,None,5.0,4220.0005,4225.0005,4200.0,4210.0005
375,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,5,28,9,2,None,5.0,4220.0005,4225.0005,4200.0,4210.0005
378,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,8,29,12,3,None,5.0,4220.0005,4225.0005,4200.0,4210.0005
370,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4221.0005,4222.2005,4215.0005,4221.0005
373,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4222.2005,4223.4005,4215.0005,4221.0005
376,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4223.4005,4224.6005,4215.0005,4221.0005
370,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4225.00075,4235.00075,4215.0005,4225.00075
373,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4225.00075,4235.00075,4215.0005,4225.00075
376,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4225.00075,4235.00075,4215.0005,4225.00075
371,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4227.0005,4228.2005,4220.0005,4227.0005
374,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4228.2005,4229.4005,4220.0005,4227.0005
377,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4229.4005,4230.6005,4220.0005,4227.0005
372,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4233.0005,4234.2005,4225.0005,4233.0005
375,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4234.2005,4235.4005,4225.0005,4233.0005
371,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4235.001,4245.001,4220.0005,4235.001
374,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4235.001,4245.001,4220.0005,4235.001
377,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4235.001,4245.001,4220.0005,4235.001
378,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4235.4005,4236.6005,4225.0005,4233.0005
372,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4245.00125,4255.00125,4225.0005,4245.00125
375,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4245.00125,4255.00125,4225.0005,4245.00125
378,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4245.00125,4255.00125,4225.0005,4245.00125
379,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4310.0005,4315.0005,4300.0,4310.0005
382,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,3,28,7,2,None,5.0,4310.0005,4315.0005,4300.0,4310.0005
385,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,6,29,10,3,None,5.0,4310.0005,4315.0005,4300.0,4310.0005
380,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,1,27,5,1,None,5.0,4315.0005,4320.0005,4300.0,4310.0005
383,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,4,28,8,2,None,5.0,4315.0005,4320.0005,4300.0,4310.0005
386,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,7,29,11,3,None,5.0,4315.0005,4320.0005,4300.0,4310.0005
381,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,2,27,6,1,None,5.0,4320.0005,4325.0005,4300.0,4310.0005
384,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,5,28,9,2,None,5.0,4320.0005,4325.0005,4300.0,4310.0005
387,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,8,29,12,3,None,5.0,4320.0005,4325.0005,4300.0,4310.0005
379,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4321.0005,4322.2005,4315.0005,4321.0005
382,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4322.2005,4323.4005,4315.0005,4321.0005
385,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4323.4005,4324.6005,4315.0005,4321.0005
379,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4325.00075,4335.00075,4315.0005,4325.00075
382,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4325.00075,4335.00075,4315.0005,4325.00075
385,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4325.00075,4335.00075,4315.0005,4325.00075
380,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4327.0005,4328.2005,4320.0005,4327.0005
383,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4328.2005,4329.4005,4320.0005,4327.0005
386,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4329.4005,4330.6005,4320.0005,4327.0005
381,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4333.0005,4334.2005,4325.0005,4333.0005
384,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4334.2005,4335.4005,4325.0005,4333.0005
380,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4335.001,4345.001,4320.0005,4335.001
383,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4335.001,4345.001,4320.0005,4335.001
386,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4335.001,4345.001,4320.0005,4335.001
387,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4335.4005,4336.6005,4325.0005,4333.0005
381,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4345.00125,4355.00125,4325.0005,4345.00125
384,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4345.00125,4355.00125,4325.0005,4345.00125
387,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4345.00125,4355.00125,4325.0005,4345.00125
388,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4410.0005,4415.0005,4400.0,4410.0005
391,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,3,28,7,2,None,5.0,4410.0005,4415.0005,4400.0,4410.0005
394,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,6,29,10,3,None,5.0,4410.0005,4415.0005,4400.0,4410.0005
389,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,1,27,5,1,None,5.0,4415.0005,4420.0005,4400.0,4410.0005
392,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,4,28,8,2,None,5.0,4415.0005,4420.0005,4400.0,4410.0005
395,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,7,29,11,3,None,5.0,4415.0005,4420.0005,4400.0,4410.0005
390,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,2,27,6,1,None,5.0,4420.0005,4425.0005,4400.0,4410.0005
393,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,5,28,9,2,None,5.0,4420.0005,4425.0005,4400.0,4410.0005
396,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,8,29,12,3,None,5.0,4420.0005,4425.0005,4400.0,4410.0005
388,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4421.0005,4422.2005,4415.0005,4421.0005
391,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4422.2005,4423.4005,4415.0005,4421.0005
394,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4423.4005,4424.6005,4415.0005,4421.0005
388,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4425.00075,4435.00075,4415.0005,4425.00075
391,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4425.00075,4435.00075,4415.0005,4425.00075
394,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4425.00075,4435.00075,4415.0005,4425.00075
389,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4427.0005,4428.2005,4420.0005,4427.0005
392,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4428.2005,4429.4005,4420.0005,4427.0005
395,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4429.4005,4430.6005,4420.0005,4427.0005
390,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4433.0005,4434.2005,4425.0005,4433.0005
393,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4434.2005,4435.4005,4425.0005,4433.0005
389,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4435.001,4445.001,4420.0005,4435.001
392,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4435.001,4445.001,4420.0005,4435.001
395,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4435.001,4445.001,4420.0005,4435.001
396,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4435.4005,4436.6005,4425.0005,4433.0005
390,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4445.00125,4455.00125,4425.0005,4445.00125
393,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4445.00125,4455.00125,4425.0005,4445.00125
396,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4445.00125,4455.00125,4425.0005,4445.00125
397,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4510.0005,4515.0005,4500.0,4510.0005
400,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,3,28,7,2,None,5.0,4510.0005,4515.0005,4500.0,4510.0005
403,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,6,29,10,3,None,5.0,4510.0005,4515.0005,4500.0,4510.0005
398,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,1,27,5,1,None,5.0,4515.0005,4520.0005,4500.0,4510.0005
401,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,4,28,8,2,None,5.0,4515.0005,4520.0005,4500.0,4510.0005
404,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,7,29,11,3,None,5.0,4515.0005,4520.0005,4500.0,4510.0005
399,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,2,27,6,1,None,5.0,4520.0005,4525.0005,4500.0,4510.0005
402,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,5,28,9,2,None,5.0,4520.0005,4525.0005,4500.0,4510.0005
405,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,8,29,12,3,None,5.0,4520.0005,4525.0005,4500.0,4510.0005
397,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4521.0005,4522.2005,4515.0005,4521.0005
400,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4522.2005,4523.4005,4515.0005,4521.0005
403,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4523.4005,4524.6005,4515.0005,4521.0005
397,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4525.00075,4535.00075,4515.0005,4525.00075
400,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4525.00075,4535.00075,4515.0005,4525.00075
403,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4525.00075,4535.00075,4515.0005,4525.00075
398,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4527.0005,4528.2005,4520.0005,4527.0005
401,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4528.2005,4529.4005,4520.0005,4527.0005
404,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4529.4005,4530.6005,4520.0005,4527.0005
399,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4533.0005,4534.2005,4525.0005,4533.0005
402,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4534.2005,4535.4005,4525.0005,4533.0005
398,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4535.001,4545.001,4520.0005,4535.001
401,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4535.001,4545.001,4520.0005,4535.001
404,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4535.001,4545.001,4520.0005,4535.001
405,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4535.4005,4536.6005,4525.0005,4533.0005
399,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4545.00125,4555.00125,4525.0005,4545.00125
402,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4545.00125,4555.00125,4525.0005,4545.00125
405,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4545.00125,4555.00125,4525.0005,4545.00125
406,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4610.0005,4615.0005,4600.0,4610.0005
409,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,3,28,7,2,None,5.0,4610.0005,4615.0005,4600.0,4610.0005
412,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,6,29,10,3,None,5.0,4610.0005,4615.0005,4600.0,4610.0005
407,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,1,27,5,1,None,5.0,4615.0005,4620.0005,4600.0,4610.0005
410,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,4,28,8,2,None,5.0,4615.0005,4620.0005,4600.0,4610.0005
413,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,7,29,11,3,None,5.0,4615.0005,4620.0005,4600.0,4610.0005
408,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,2,27,6,1,None,5.0,4620.0005,4625.0005,4600.0,4610.0005
411,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,5,28,9,2,None,5.0,4620.0005,4625.0005,4600.0,4610.0005
414,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,8,29,12,3,None,5.0,4620.0005,4625.0005,4600.0,4610.0005
406,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4621.0005,4622.2005,4615.0005,4621.0005
409,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4622.2005,4623.4005,4615.0005,4621.0005
412,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4623.4005,4624.6005,4615.0005,4621.0005
406,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4625.00075,4635.00075,4615.0005,4625.00075
409,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4625.00075,4635.00075,4615.0005,4625.00075
412,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4625.00075,4635.00075,4615.0005,4625.00075
407,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4627.0005,4628.2005,4620.0005,4627.0005
410,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4628.2005,4629.4005,4620.0005,4627.0005
413,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4629.4005,4630.6005,4620.0005,4627.0005
408,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,1,0,None,1.2,4633.0005,4634.2005,4625.0005,4633.0005
411,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,2,0,None,1.2,4634.2005,4635.4005,4625.0005,4633.0005
407,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4635.001,4645.001,4620.0005,4635.001
410,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4635.001,4645.001,4620.0005,4635.001
413,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4635.001,4645.001,4620.0005,4635.001
414,COMP_M,water_pipe_control,statistics,cloudlet_to_cloud,,30,3,0,None,1.2,4635.4005,4636.6005,4625.0005,4633.0005
408,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,18,1,4,None,10.0,4645.00125,4655.00125,4625.0005,4645.00125
411,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,21,2,7,None,10.0,4645.00125,4655.00125,4625.0005,4645.00125
414,COMP_M,water_pipe_control,valve_controller,cloudlet_to_valve,,24,3,10,None,10.0,4645.00125,4655.00125,4625.0005,4645.00125
415,COMP_M,water_pipe_control,values_checker,sensor_to_cloudlet,0,27,4,1,None,5.0,4710.0005,4715.0005,4700.0,4710.0005
