id,type,src,dst,app,latency,message,ctime,size,buffer
216,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,2400,10000,8
208,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2415.0005,5000,0
208,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2415.0005,20000000,1
211,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2415.0005,5000,2
211,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2415.0005,20000000,3
214,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2415.0005,5000,4
214,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2415.0005,20000000,5
209,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2420.0005,5000,6
209,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2420.0005,20000000,7
212,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2420.0005,5000,8
212,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2420.0005,20000000,9
215,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2420.0005,5000,10
215,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2420.0005,20000000,11
210,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2425.0005,5000,9
210,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2425.0005,20000000,10
213,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2425.0005,5000,11
213,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2425.0005,20000000,12
216,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2425.0005,5000,13
216,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2425.0005,20000000,14
217,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,0
218,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,1
219,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,2
220,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,3
221,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,4
222,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,5
223,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,6
224,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,7
225,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,2500,10000,8
217,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2515.0005,5000,0
217,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2515.0005,20000000,1
220,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2515.0005,5000,2
220,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2515.0005,20000000,3
223,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2515.0005,5000,4
223,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2515.0005,20000000,5
218,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2520.0005,5000,6
218,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2520.0005,20000000,7
221,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2520.0005,5000,8
221,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2520.0005,20000000,9
224,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2520.0005,5000,10
224,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2520.0005,20000000,11
219,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2525.0005,5000,9
219,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2525.0005,20000000,10
222,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2525.0005,5000,11
222,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2525.0005,20000000,12
225,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2525.0005,5000,13
225,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2525.0005,20000000,14
226,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,0
227,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,1
228,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,2
229,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,3
230,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,4
231,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,5
232,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,6
233,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,7
234,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,2600,10000,8
226,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2615.0005,5000,0
226,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2615.0005,20000000,1
229,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2615.0005,5000,2
229,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2615.0005,20000000,3
232,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2615.0005,5000,4
232,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2615.0005,20000000,5
227,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2620.0005,5000,6
227,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2620.0005,20000000,7
230,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2620.0005,5000,8
230,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2620.0005,20000000,9
233,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2620.0005,5000,10
233,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2620.0005,20000000,11
228,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2625.0005,5000,9
228,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2625.0005,20000000,10
231,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2625.0005,5000,11
231,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2625.0005,20000000,12
234,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2625.0005,5000,13
234,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2625.0005,20000000,14
235,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,0
236,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,1
237,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,2
238,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,3
239,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,4
240,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,5
241,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,6
242,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,7
243,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,2700,10000,8
235,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2715.0005,5000,0
235,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2715.0005,20000000,1
238,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2715.0005,5000,2
238,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2715.0005,20000000,3
241,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2715.0005,5000,4
241,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2715.0005,20000000,5
236,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2720.0005,5000,6
236,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2720.0005,20000000,7
239,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2720.0005,5000,8
239,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2720.0005,20000000,9
242,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2720.0005,5000,10
242,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2720.0005,20000000,11
237,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2725.0005,5000,9
237,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2725.0005,20000000,10
240,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2725.0005,5000,11
240,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2725.0005,20000000,12
243,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2725.0005,5000,13
243,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2725.0005,20000000,14
244,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,0
245,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,1
246,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,2
247,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,3
248,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,4
249,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,5
250,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,6
251,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,7
252,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,2800,10000,8
244,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2815.0005,5000,0
244,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2815.0005,20000000,1
247,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2815.0005,5000,2
247,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2815.0005,20000000,3
250,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2815.0005,5000,4
250,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2815.0005,20000000,5
245,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2820.0005,5000,6
245,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2820.0005,20000000,7
248,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2820.0005,5000,8
248,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2820.0005,20000000,9
251,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2820.0005,5000,10
251,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2820.0005,20000000,11
246,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2825.0005,5000,9
246,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2825.0005,20000000,10
249,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2825.0005,5000,11
249,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2825.0005,20000000,12
252,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2825.0005,5000,13
252,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2825.0005,20000000,14
253,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,0
254,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,1
255,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,2
256,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,3
257,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,4
258,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,5
259,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,6
260,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,7
261,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,2900,10000,8
253,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2915.0005,5000,0
253,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2915.0005,20000000,1
256,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2915.0005,5000,2
256,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2915.0005,20000000,3
259,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2915.0005,5000,4
259,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2915.0005,20000000,5
254,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2920.0005,5000,6
254,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2920.0005,20000000,7
257,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2920.0005,5000,8
257,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2920.0005,20000000,9
260,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2920.0005,5000,10
260,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2920.0005,20000000,11
255,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,2925.0005,5000,9
255,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,2925.0005,20000000,10
258,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,2925.0005,5000,11
258,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,2925.0005,20000000,12
261,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,2925.0005,5000,13
261,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,2925.0005,20000000,14
262,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,0
263,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,1
264,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,2
265,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,3
266,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,4
267,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,5
268,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,6
269,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,7
270,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,3000,10000,8
262,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3015.0005,5000,0
262,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3015.0005,20000000,1
265,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3015.0005,5000,2
265,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3015.0005,20000000,3
268,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3015.0005,5000,4
268,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3015.0005,20000000,5
263,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3020.0005,5000,6
263,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3020.0005,20000000,7
266,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3020.0005,5000,8
266,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3020.0005,20000000,9
269,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3020.0005,5000,10
269,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3020.0005,20000000,11
264,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3025.0005,5000,9
264,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3025.0005,20000000,10
267,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3025.0005,5000,11
267,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3025.0005,20000000,12
270,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3025.0005,5000,13
270,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3025.0005,20000000,14
271,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,0
272,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,1
273,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,2
274,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,3
275,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,4
276,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,5
277,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,6
278,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,7
279,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,3100,10000,8
271,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3115.0005,5000,0
271,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3115.0005,20000000,1
274,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3115.0005,5000,2
274,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3115.0005,20000000,3
277,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3115.0005,5000,4
277,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3115.0005,20000000,5
272,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3120.0005,5000,6
272,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3120.0005,20000000,7
275,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3120.0005,5000,8
275,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3120.0005,20000000,9
278,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3120.0005,5000,10
278,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3120.0005,20000000,11
273,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3125.0005,5000,9
273,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3125.0005,20000000,10
276,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3125.0005,5000,11
276,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3125.0005,20000000,12
279,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3125.0005,5000,13
279,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3125.0005,20000000,14
280,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,0
281,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,1
282,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,2
283,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,3
284,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,4
285,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,5
286,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,6
287,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,7
288,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,3200,10000,8
280,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3215.0005,5000,0
280,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3215.0005,20000000,1
283,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3215.0005,5000,2
283,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3215.0005,20000000,3
286,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3215.0005,5000,4
286,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3215.0005,20000000,5
281,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3220.0005,5000,6
281,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3220.0005,20000000,7
284,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3220.0005,5000,8
284,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3220.0005,20000000,9
287,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3220.0005,5000,10
287,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3220.0005,20000000,11
282,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3225.0005,5000,9
282,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3225.0005,20000000,10
285,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3225.0005,5000,11
285,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3225.0005,20000000,12
288,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3225.0005,5000,13
288,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3225.0005,20000000,14
289,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,0
290,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,1
291,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,2
292,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,3
293,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,4
294,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,5
295,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,6
296,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,7
297,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,3300,10000,8
289,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3315.0005,5000,0
289,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3315.0005,20000000,1
292,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3315.0005,5000,2
292,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3315.0005,20000000,3
295,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3315.0005,5000,4
295,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3315.0005,20000000,5
290,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3320.0005,5000,6
290,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3320.0005,20000000,7
293,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3320.0005,5000,8
293,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3320.0005,20000000,9
296,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3320.0005,5000,10
296,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3320.0005,20000000,11
291,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3325.0005,5000,9
291,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3325.0005,20000000,10
294,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3325.0005,5000,11
294,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3325.0005,20000000,12
297,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3325.0005,5000,13
297,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3325.0005,20000000,14
298,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,0
299,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,1
300,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,2
301,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,3
302,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,4
303,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,5
304,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,6
305,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,7
306,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,3400,10000,8
298,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3415.0005,5000,0
298,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3415.0005,20000000,1
301,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3415.0005,5000,2
301,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3415.0005,20000000,3
304,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3415.0005,5000,4
304,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3415.0005,20000000,5
299,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3420.0005,5000,6
299,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3420.0005,20000000,7
302,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3420.0005,5000,8
302,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3420.0005,20000000,9
305,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3420.0005,5000,10
305,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3420.0005,20000000,11
300,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3425.0005,5000,9
300,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3425.0005,20000000,10
303,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3425.0005,5000,11
303,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3425.0005,20000000,12
306,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3425.0005,5000,13
306,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3425.0005,20000000,14
307,LINK,4,1,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,0
308,LINK,5,1,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,1
309,LINK,6,1,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,2
310,LINK,7,2,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,3
311,LINK,8,2,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,4
312,LINK,9,2,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,5
313,LINK,10,3,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,6
314,LINK,11,3,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,7
315,LINK,12,3,water_pipe_control,10.0005,sensor_to_cloudlet,3500,10000,8
307,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3515.0005,5000,0
307,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3515.0005,20000000,1
310,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3515.0005,5000,2
310,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3515.0005,20000000,3
313,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3515.0005,5000,4
313,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3515.0005,20000000,5
308,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3520.0005,5000,6
308,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3520.0005,20000000,7
311,LINK,2,7,water_pipe_control,10.00025,cloudlet_to_valve,3520.0005,5000,8
311,LINK,2,0,water_pipe_control,6.0,cloudlet_to_cloud,3520.0005,20000000,9
314,LINK,3,10,water_pipe_control,10.00025,cloudlet_to_valve,3520.0005,5000,10
314,LINK,3,0,water_pipe_control,6.0,cloudlet_to_cloud,3520.0005,20000000,11
309,LINK,1,4,water_pipe_control,10.00025,cloudlet_to_valve,3525.0005,5000,9
309,LINK,1,0,water_pipe_control,6.0,cloudlet_to_cloud,3525.0005,20000000,10
